name,start,end,approve,disprove,unsure
William J. Clinton,07/26/1996 ,07/28/1996 ,57,35,7
William J. Clinton,07/18/1996 ,07/21/1996 ,56,35,8
William J. Clinton,06/27/1996 ,06/30/1996 ,51,41,6
William J. Clinton,06/18/1996 ,06/19/1996 ,57,36,5
William J. Clinton,05/28/1996 ,05/29/1996 ,53,38,8
William J. Clinton,05/09/1996 ,05/12/1996 ,54,38,6
William J. Clinton,04/25/1996 ,04/28/1996 ,56,36,7
William J. Clinton,04/09/1996 ,04/10/1996 ,53,40,6
William J. Clinton,03/15/1996 ,03/17/1996 ,52,38,8
William J. Clinton,03/08/1996 ,03/10/1996 ,54,37,8
William J. Clinton,02/23/1996 ,02/25/1996 ,53,40,6
William J. Clinton,01/26/1996 ,01/29/1996 ,52,42,6
William J. Clinton,01/12/1996 ,01/15/1996 ,46,46,7
William J. Clinton,01/05/1996 ,01/07/1996 ,42,49,8
William J. Clinton,12/15/1995 ,12/18/1995 ,50,43,5
William J. Clinton,11/17/1995 ,11/18/1995 ,53,37,9
William J. Clinton,11/06/1995 ,11/08/1995 ,52,40,7
William J. Clinton,10/19/1995 ,10/22/1995 ,49,39,11
William J. Clinton,10/05/1995 ,10/07/1995 ,46,42,11
William J. Clinton,09/22/1995 ,09/24/1995 ,47,43,8
William J. Clinton,09/14/1995 ,09/17/1995 ,43,43,12
William J. Clinton,08/28/1995 ,08/30/1995 ,45,43,11
William J. Clinton,08/04/1995 ,08/07/1995 ,45,42,12
William J. Clinton,07/20/1995 ,07/23/1995 ,46,43,9
William J. Clinton,07/07/1995 ,07/09/1995 ,47,43,9
William J. Clinton,06/05/1995 ,06/06/1995 ,46,42,10
William J. Clinton,05/11/1995 ,05/14/1995 ,50,42,7
William J. Clinton,04/21/1995 ,04/24/1995 ,50,39,9
William J. Clinton,04/17/1995 ,04/19/1995 ,46,45,8
William J. Clinton,04/05/1995 ,04/06/1995 ,46,44,8
William J. Clinton,03/27/1995 ,03/29/1995 ,43,47,9
William J. Clinton,03/17/1995 ,03/19/1995 ,44,45,9
William J. Clinton,02/24/1995 ,02/26/1995 ,42,47,9
William J. Clinton,02/03/1995 ,02/05/1995 ,48,44,6
William J. Clinton,01/16/1995 ,01/18/1995 ,46,45,7
William J. Clinton,12/28/1994 ,12/30/1994 ,40,51,8
William J. Clinton,12/16/1994 ,12/18/1994 ,42,52,4
William J. Clinton,12/02/1994 ,12/05/1994 ,42,50,7
William J. Clinton,11/28/1994 ,11/29/1994 ,43,48,7
William J. Clinton,11/02/1994 ,11/06/1994 ,45,46,7
William J. Clinton,10/22/1994 ,10/25/1994 ,47,46,5
William J. Clinton,10/18/1994 ,10/19/1994 ,41,52,7
William J. Clinton,10/07/1994 ,10/09/1994 ,42,51,5
William J. Clinton,09/23/1994 ,09/25/1994 ,43,51,4
William J. Clinton,09/16/1994 ,09/18/1994 ,42,50,8
William J. Clinton,09/06/1994 ,09/07/1994 ,39,53,6
William J. Clinton,08/15/1994 ,08/16/1994 ,39,51,8
William J. Clinton,08/08/1994 ,08/09/1994 ,43,48,8
William J. Clinton,07/15/1994 ,07/17/1994 ,42,48,8
William J. Clinton,07/01/1994 ,07/03/1994 ,43,48,8
William J. Clinton,06/25/1994 ,06/28/1994 ,44,47,8
William J. Clinton,06/11/1994 ,06/12/1994 ,49,43,7
William J. Clinton,06/03/1994 ,06/06/1994 ,45,47,7
William J. Clinton,05/20/1994 ,05/22/1994 ,50,42,6
William J. Clinton,04/22/1994 ,04/24/1994 ,48,44,7
William J. Clinton,04/16/1994 ,04/18/1994 ,50,40,8
William J. Clinton,03/28/1994 ,03/30/1994 ,50,42,7
William J. Clinton,03/25/1994 ,03/27/1994 ,52,40,6
William J. Clinton,03/11/1994 ,03/13/1994 ,50,41,8
William J. Clinton,03/07/1994 ,03/08/1994 ,50,41,8
William J. Clinton,02/26/1994 ,02/28/1994 ,53,40,5
William J. Clinton,01/28/1994 ,01/30/1994 ,57,34,7
William J. Clinton,01/15/1994 ,01/17/1994 ,53,38,8
William J. Clinton,01/06/1994 ,01/08/1994 ,54,38,7
William J. Clinton,12/17/1993 ,12/19/1993 ,47,42,9
William J. Clinton,12/04/1993 ,12/06/1993 ,52,38,9
William J. Clinton,11/19/1993 ,11/21/1993 ,47,43,8
William J. Clinton,11/15/1993 ,11/16/1993 ,49,42,7
William J. Clinton,11/02/1993 ,11/04/1993 ,47,44,7
William J. Clinton,10/28/1993 ,10/30/1993 ,47,44,7
William J. Clinton,10/13/1993 ,10/18/1993 ,47,44,9
William J. Clinton,10/08/1993 ,10/10/1993 ,50,41,8
William J. Clinton,09/24/1993 ,09/26/1993 ,56,34,8
William J. Clinton,09/13/1993 ,09/15/1993 ,46,42,10
William J. Clinton,09/10/1993 ,09/12/1993 ,46,41,11
William J. Clinton,08/23/1993 ,08/25/1993 ,44,46,8
William J. Clinton,08/08/1993 ,08/10/1993 ,43,47,8
William J. Clinton,07/19/1993 ,07/21/1993 ,41,48,9
William J. Clinton,07/09/1993 ,07/11/1993 ,49,43,7
William J. Clinton,06/29/1993 ,06/30/1993 ,45,47,6
William J. Clinton,06/18/1993 ,06/21/1993 ,38,50,10
William J. Clinton,06/05/1993 ,06/06/1993 ,36,49,14
William J. Clinton,05/21/1993 ,05/23/1993 ,43,45,10
William J. Clinton,05/10/1993 ,05/12/1993 ,45,44,10
William J. Clinton,04/22/1993 ,04/24/1993 ,55,37,8
William J. Clinton,03/29/1993 ,03/31/1993 ,51,36,11
William J. Clinton,03/12/1993 ,03/14/1993 ,53,34,13
William J. Clinton,02/26/1993 ,02/28/1993 ,58,28,12
William J. Clinton,02/12/1993 ,02/14/1993 ,51,33,15
William J. Clinton,01/29/1993 ,01/31/1993 ,53,30,16
William J. Clinton,01/24/1993 ,01/26/1993 ,58,20,22
George H.W. Bush,01/08/1993 ,01/11/1993 ,56,37,7
George H.W. Bush,12/18/1992 ,12/20/1992 ,49,40,10
George H.W. Bush,12/04/1992 ,12/06/1992 ,48,47,3
George H.W. Bush,11/20/1992 ,11/22/1992 ,42,46,11
George H.W. Bush,11/20/1992 ,11/22/1992 ,42,46,11
George H.W. Bush,10/22/1992 ,10/23/1992 ,37,58,4
George H.W. Bush,10/12/1992 ,10/14/1992 ,34,56,9
George H.W. Bush,09/24/1992 ,10/13/1992 ,29,59,10
George H.W. Bush,10/01/1992 ,10/03/1992 ,33,57,8
George H.W. Bush,09/17/1992 ,09/20/1992 ,36,53,9
George H.W. Bush,09/11/1992 ,09/15/1992 ,39,54,6
George H.W. Bush,09/10/1992 ,09/11/1992 ,35,58,6
George H.W. Bush,08/31/1992 ,09/02/1992 ,39,53,6
George H.W. Bush,08/21/1992 ,08/23/1992 ,39,54,6
George H.W. Bush,08/21/1992 ,08/21/1992 ,37,55,6
George H.W. Bush,08/13/1992 ,08/14/1992 ,36,57,5
George H.W. Bush,08/10/1992 ,08/12/1992 ,35,58,6
George H.W. Bush,08/06/1992 ,08/07/1992 ,34,59,6
George H.W. Bush,07/31/1992 ,08/02/1992 ,29,59,10
George H.W. Bush,07/24/1992 ,07/26/1992 ,31,59,9
George H.W. Bush,07/23/1992 ,07/24/1992 ,31,59,8
George H.W. Bush,06/26/1992 ,07/01/1992 ,38,54,6
George H.W. Bush,06/12/1992 ,06/14/1992 ,36,54,8
George H.W. Bush,06/04/1992 ,06/08/1992 ,36,56,6
George H.W. Bush,05/18/1992 ,05/20/1992 ,41,51,7
George H.W. Bush,04/23/1992 ,05/14/1992 ,40,48,10
George H.W. Bush,05/07/1992 ,05/10/1992 ,40,52,6
George H.W. Bush,04/20/1992 ,04/22/1992 ,42,47,10
George H.W. Bush,04/09/1992 ,04/12/1992 ,39,53,6
George H.W. Bush,03/26/1992 ,03/29/1992 ,41,51,7
George H.W. Bush,03/12/1992 ,03/28/1992 ,40,48,10
George H.W. Bush,03/20/1992 ,03/22/1992 ,40,49,9
George H.W. Bush,03/11/1992 ,03/12/1992 ,41,46,11
George H.W. Bush,02/28/1992 ,03/01/1992 ,41,52,5
George H.W. Bush,02/14/1992 ,02/27/1992 ,38,50,10
George H.W. Bush,02/20/1992 ,02/21/1992 ,41,51,7
George H.W. Bush,02/19/1992 ,02/20/1992 ,38,47,13
George H.W. Bush,02/06/1992 ,02/09/1992 ,43,47,8
George H.W. Bush,01/31/1992 ,02/02/1992 ,46,48,5
George H.W. Bush,01/28/1992 ,01/28/1992 ,43,51,4
George H.W. Bush,01/16/1992 ,01/19/1992 ,45,47,6
George H.W. Bush,01/03/1992 ,01/06/1992 ,46,46,7
George H.W. Bush,11/21/1991 ,11/24/1991 ,51,39,9
George H.W. Bush,10/24/1991 ,10/27/1991 ,62,29,8
George H.W. Bush,10/17/1991 ,10/20/1991 ,65,26,7
George H.W. Bush,10/10/1991 ,10/13/1991 ,65,27,6
George H.W. Bush,09/01/1991 ,09/30/1991 ,62,27,9
George H.W. Bush,09/26/1991 ,09/29/1991 ,66,24,9
George H.W. Bush,09/10/1991 ,09/10/1991 ,65,25,9
George H.W. Bush,08/29/1991 ,09/03/1991 ,68,22,9
George H.W. Bush,08/01/1991 ,08/30/1991 ,69,21,9
George H.W. Bush,08/23/1991 ,08/25/1991 ,73,18,7
George H.W. Bush,08/08/1991 ,08/23/1991 ,67,22,10
George H.W. Bush,08/08/1991 ,08/11/1991 ,70,21,7
George H.W. Bush,07/25/1991 ,07/28/1991 ,70,20,8
George H.W. Bush,07/07/1991 ,07/25/1991 ,67,23,9
George H.W. Bush,07/18/1991 ,07/21/1991 ,69,21,9
George H.W. Bush,07/11/1991 ,07/14/1991 ,71,20,7
George H.W. Bush,06/26/1991 ,06/29/1991 ,71,21,6
George H.W. Bush,06/06/1991 ,06/20/1991 ,69,19,10
George H.W. Bush,06/13/1991 ,06/16/1991 ,72,19,8
George H.W. Bush,05/30/1991 ,06/02/1991 ,73,17,9
George H.W. Bush,05/23/1991 ,05/26/1991 ,76,15,7
George H.W. Bush,05/16/1991 ,05/19/1991 ,76,15,7
George H.W. Bush,05/02/1991 ,05/05/1991 ,74,19,6
George H.W. Bush,04/25/1991 ,04/28/1991 ,76,15,8
George H.W. Bush,04/23/1991 ,04/25/1991 ,73,13,13
George H.W. Bush,04/11/1991 ,04/14/1991 ,77,12,10
George H.W. Bush,04/04/1991 ,04/06/1991 ,82,12,5
George H.W. Bush,03/28/1991 ,03/30/1991 ,81,11,6
George H.W. Bush,03/21/1991 ,03/24/1991 ,83,10,5
George H.W. Bush,03/14/1991 ,03/17/1991 ,86,9,4
George H.W. Bush,03/07/1991 ,03/10/1991 ,87,8,4
George H.W. Bush,02/16/1991 ,03/07/1991 ,79,14,6
George H.W. Bush,02/28/1991 ,03/03/1991 ,89,7,3
George H.W. Bush,02/21/1991 ,02/24/1991 ,80,13,6
George H.W. Bush,02/14/1991 ,02/17/1991 ,80,13,6
George H.W. Bush,02/14/1991 ,02/15/1991 ,79,15,5
George H.W. Bush,02/07/1991 ,02/10/1991 ,78,17,3
George H.W. Bush,01/26/1991 ,02/07/1991 ,74,18,7
George H.W. Bush,01/23/1991 ,01/26/1991 ,82,12,4
George H.W. Bush,01/24/1991 ,01/25/1991 ,86,9,4
George H.W. Bush,01/19/1991 ,01/22/1991 ,79,14,5
George H.W. Bush,01/17/1991 ,01/20/1991 ,82,11,5
George H.W. Bush,01/17/1991 ,01/18/1991 ,82,12,4
George H.W. Bush,01/11/1991 ,01/13/1991 ,64,24,10
George H.W. Bush,01/10/1991 ,01/11/1991 ,64,26,9
George H.W. Bush,01/03/1991 ,01/06/1991 ,58,30,10
George H.W. Bush,12/07/1990 ,12/23/1990 ,62,27,10
George H.W. Bush,12/13/1990 ,12/16/1990 ,62,30,6
George H.W. Bush,12/06/1990 ,12/09/1990 ,57,33,9
George H.W. Bush,12/06/1990 ,12/07/1990 ,62,27,9
George H.W. Bush,11/29/1990 ,12/02/1990 ,60,29,10
George H.W. Bush,11/09/1990 ,11/25/1990 ,51,36,12
George H.W. Bush,11/15/1990 ,11/18/1990 ,54,32,13
George H.W. Bush,11/15/1990 ,11/16/1990 ,58,32,8
George H.W. Bush,11/08/1990 ,11/11/1990 ,57,33,8
George H.W. Bush,10/25/1990 ,10/28/1990 ,54,35,10
George H.W. Bush,10/18/1990 ,10/21/1990 ,52,36,10
George H.W. Bush,10/18/1990 ,10/19/1990 ,56,32,10
George H.W. Bush,10/11/1990 ,10/14/1990 ,56,33,10
George H.W. Bush,09/21/1990 ,10/09/1990 ,66,22,11
George H.W. Bush,10/03/1990 ,10/04/1990 ,65,25,9
George H.W. Bush,09/27/1990 ,09/30/1990 ,67,19,12
George H.W. Bush,09/14/1990 ,09/16/1990 ,73,16,9
George H.W. Bush,09/11/1990 ,09/12/1990 ,54,34,11
George H.W. Bush,09/10/1990 ,09/11/1990 ,76,15,7
George H.W. Bush,08/30/1990 ,09/02/1990 ,74,17,8
George H.W. Bush,08/10/1990 ,08/26/1990 ,68,20,11
George H.W. Bush,08/23/1990 ,08/26/1990 ,75,16,7
George H.W. Bush,08/23/1990 ,08/24/1990 ,73,16,10
George H.W. Bush,08/16/1990 ,08/19/1990 ,74,16,8
George H.W. Bush,08/09/1990 ,08/12/1990 ,74,15,10
George H.W. Bush,07/20/1990 ,08/12/1990 ,61,26,12
George H.W. Bush,08/09/1990 ,08/10/1990 ,75,15,9
George H.W. Bush,07/19/1990 ,07/22/1990 ,60,25,14
George H.W. Bush,07/07/1990 ,07/15/1990 ,59,24,15
George H.W. Bush,07/12/1990 ,07/13/1990 ,64,26,9
George H.W. Bush,07/05/1990 ,07/08/1990 ,63,24,12
George H.W. Bush,06/14/1990 ,06/17/1990 ,69,16,14
George H.W. Bush,05/04/1990 ,05/22/1990 ,65,20,13
George H.W. Bush,05/04/1990 ,05/22/1990 ,67,19,13
George H.W. Bush,04/06/1990 ,04/18/1990 ,71,15,13
George H.W. Bush,04/05/1990 ,04/08/1990 ,67,16,16
George H.W. Bush,03/16/1990 ,03/29/1990 ,73,18,8
George H.W. Bush,03/08/1990 ,03/11/1990 ,68,18,13
George H.W. Bush,02/09/1990 ,03/11/1990 ,72,15,11
George H.W. Bush,02/15/1990 ,02/18/1990 ,73,15,11
George H.W. Bush,02/08/1990 ,02/11/1990 ,73,16,10
George H.W. Bush,12/08/1989 ,01/08/1990 ,66,15,17
George H.W. Bush,01/04/1990 ,01/07/1990 ,79,10,9
George H.W. Bush,12/07/1989 ,12/10/1989 ,71,20,8
George H.W. Bush,11/10/1989 ,11/25/1989 ,63,22,14
George H.W. Bush,11/09/1989 ,11/12/1989 ,69,17,13
George H.W. Bush,10/13/1989 ,10/23/1989 ,59,22,17
George H.W. Bush,10/05/1989 ,10/08/1989 ,67,20,12
George H.W. Bush,10/05/1989 ,10/06/1989 ,66,17,15
George H.W. Bush,09/22/1989 ,10/01/1989 ,66,18,14
George H.W. Bush,09/07/1989 ,09/10/1989 ,69,16,13
George H.W. Bush,08/15/1989 ,08/27/1989 ,64,18,17
George H.W. Bush,08/08/1989 ,08/20/1989 ,60,20,19
George H.W. Bush,08/10/1989 ,08/13/1989 ,69,18,12
George H.W. Bush,07/06/1989 ,07/09/1989 ,66,18,15
George H.W. Bush,06/09/1989 ,06/22/1989 ,63,16,20
George H.W. Bush,06/08/1989 ,06/11/1989 ,69,14,16
George H.W. Bush,06/01/1989 ,06/02/1989 ,62,18,19
George H.W. Bush,05/15/1989 ,05/18/1989 ,62,17,19
George H.W. Bush,05/12/1989 ,05/12/1989 ,61,22,16
George H.W. Bush,05/05/1989 ,05/08/1989 ,58,18,23
George H.W. Bush,05/04/1989 ,05/07/1989 ,56,22,22
George H.W. Bush,05/05/1989 ,05/05/1989 ,55,23,20
George H.W. Bush,04/10/1989 ,04/16/1989 ,57,15,26
George H.W. Bush,04/07/1989 ,04/10/1989 ,54,18,27
George H.W. Bush,03/10/1989 ,03/13/1989 ,56,16,27
George H.W. Bush,03/09/1989 ,03/10/1989 ,62,15,22
George H.W. Bush,02/28/1989 ,03/02/1989 ,62,13,24
George H.W. Bush,02/24/1989 ,02/27/1989 ,60,11,27
George H.W. Bush,01/24/1989 ,01/26/1989 ,51,6,43
Ronald Reagan,12/27/1988 ,12/29/1988 ,63,29,8
Ronald Reagan,11/11/1988 ,11/14/1988 ,56,35,8
Ronald Reagan,09/09/1988 ,09/11/1988 ,53,37,9
Ronald Reagan,07/01/1988 ,07/07/1988 ,50,35,14
Ronald Reagan,05/13/1988 ,05/15/1988 ,49,37,12
Ronald Reagan,03/08/1988 ,03/12/1988 ,51,36,11
Ronald Reagan,03/10/1988 ,03/10/1988 ,51,41,6
Ronald Reagan,02/04/1988 ,02/04/1988 ,52,36,10
Ronald Reagan,12/15/1987 ,12/15/1987 ,51,35,12
Ronald Reagan,12/08/1987 ,12/11/1987 ,61,32,6
Ronald Reagan,11/06/1987 ,11/06/1987 ,52,38,9
Ronald Reagan,10/23/1987 ,10/26/1987 ,50,40,8
Ronald Reagan,10/23/1987 ,10/26/1987 ,50,40,8
Ronald Reagan,10/22/1987 ,10/23/1987 ,48,38,12
Ronald Reagan,10/07/1987 ,10/09/1987 ,47,41,11
Ronald Reagan,09/25/1987 ,10/04/1987 ,51,38,10
Ronald Reagan,09/02/1987 ,09/03/1987 ,51,36,11
Ronald Reagan,08/24/1987 ,09/02/1987 ,48,42,8
Ronald Reagan,07/10/1987 ,07/13/1987 ,48,43,8
Ronald Reagan,07/09/1987 ,07/10/1987 ,50,39,10
Ronald Reagan,06/01/1987 ,06/01/1987 ,45,40,14
Ronald Reagan,05/17/1987 ,05/18/1987 ,49,42,8
Ronald Reagan,04/29/1987 ,04/30/1987 ,47,44,8
Ronald Reagan,04/10/1987 ,04/13/1987 ,48,43,8
Ronald Reagan,03/14/1987 ,03/18/1987 ,46,43,9
Ronald Reagan,03/05/1987 ,03/06/1987 ,46,45,8
Ronald Reagan,02/27/1987 ,02/27/1987 ,40,52,7
Ronald Reagan,01/28/1987 ,01/29/1987 ,49,40,9
Ronald Reagan,01/16/1987 ,01/19/1987 ,48,42,8
Ronald Reagan,01/07/1987 ,01/08/1987 ,52,36,10
Ronald Reagan,12/04/1986 ,12/05/1986 ,47,43,8
Ronald Reagan,12/04/1986 ,12/05/1986 ,47,43,8
Ronald Reagan,10/01/1986 ,10/02/1986 ,64,28,7
Ronald Reagan,09/13/1986 ,09/17/1986 ,62,26,10
Ronald Reagan,08/20/1986 ,08/21/1986 ,63,28,7
Ronald Reagan,07/31/1986 ,07/31/1986 ,59,28,12
Ronald Reagan,07/11/1986 ,07/14/1986 ,63,27,8
Ronald Reagan,07/01/1986 ,07/02/1986 ,67,22,9
Ronald Reagan,06/09/1986 ,06/16/1986 ,67,23,9
Ronald Reagan,04/30/1986 ,05/01/1986 ,67,21,10
Ronald Reagan,04/11/1986 ,04/20/1986 ,61,28,9
Ronald Reagan,04/17/1986 ,04/18/1986 ,67,20,12
Ronald Reagan,04/11/1986 ,04/14/1986 ,61,28,9
Ronald Reagan,03/26/1986 ,03/27/1986 ,63,24,12
Ronald Reagan,03/04/1986 ,03/10/1986 ,63,25,11
Ronald Reagan,01/29/1986 ,01/30/1986 ,71,19,8
Ronald Reagan,01/10/1986 ,01/13/1986 ,63,27,9
Ronald Reagan,11/19/1985 ,11/19/1985 ,66,26,7
Ronald Reagan,11/11/1985 ,11/18/1985 ,65,23,10
Ronald Reagan,11/13/1985 ,11/14/1985 ,69,23,6
Ronald Reagan,10/11/1985 ,10/14/1985 ,62,29,8
Ronald Reagan,08/27/1985 ,08/28/1985 ,61,29,9
Ronald Reagan,08/13/1985 ,08/14/1985 ,65,25,8
Ronald Reagan,08/01/1985 ,08/02/1985 ,62,24,13
Ronald Reagan,07/17/1985 ,07/18/1985 ,67,20,11
Ronald Reagan,07/12/1985 ,07/15/1985 ,62,28,9
Ronald Reagan,06/20/1985 ,06/21/1985 ,65,25,9
Ronald Reagan,06/07/1985 ,06/10/1985 ,57,32,9
Ronald Reagan,05/17/1985 ,05/20/1985 ,55,36,8
Ronald Reagan,04/26/1985 ,04/26/1985 ,54,32,12
Ronald Reagan,04/12/1985 ,04/15/1985 ,52,37,10
Ronald Reagan,03/08/1985 ,03/11/1985 ,55,37,7
Ronald Reagan,02/28/1985 ,03/01/1985 ,57,30,11
Ronald Reagan,02/15/1985 ,02/18/1985 ,59,31,9
Ronald Reagan,01/25/1985 ,01/28/1985 ,63,28,7
Ronald Reagan,01/11/1985 ,01/14/1985 ,61,29,9
Ronald Reagan,01/03/1985 ,01/04/1985 ,59,29,11
Ronald Reagan,12/07/1984 ,12/10/1984 ,59,31,9
Ronald Reagan,11/30/1984 ,12/03/1984 ,61,30,7
Ronald Reagan,11/09/1984 ,11/12/1984 ,61,30,8
Ronald Reagan,10/26/1984 ,10/29/1984 ,58,32,8
Ronald Reagan,09/28/1984 ,10/01/1984 ,53,35,10
Ronald Reagan,09/21/1984 ,09/24/1984 ,56,36,6
Ronald Reagan,09/07/1984 ,09/09/1984 ,56,35,7
Ronald Reagan,08/10/1984 ,08/12/1984 ,53,38,8
Ronald Reagan,07/27/1984 ,07/30/1984 ,51,36,11
Ronald Reagan,07/13/1984 ,07/16/1984 ,55,34,9
Ronald Reagan,07/12/1984 ,07/13/1984 ,51,38,10
Ronald Reagan,07/06/1984 ,07/09/1984 ,53,35,10
Ronald Reagan,06/29/1984 ,07/02/1984 ,53,36,10
Ronald Reagan,06/22/1984 ,06/22/1984 ,54,36,9
Ronald Reagan,06/01/1984 ,06/03/1984 ,52,36,11
Ronald Reagan,05/18/1984 ,05/21/1984 ,53,38,8
Ronald Reagan,05/09/1984 ,05/10/1984 ,49,38,11
Ronald Reagan,04/25/1984 ,04/26/1984 ,48,38,13
Ronald Reagan,04/06/1984 ,04/09/1984 ,54,36,9
Ronald Reagan,03/16/1984 ,03/19/1984 ,53,38,7
Ronald Reagan,03/01/1984 ,03/02/1984 ,52,35,12
Ronald Reagan,02/10/1984 ,02/13/1984 ,55,35,8
Ronald Reagan,01/30/1984 ,02/06/1984 ,52,37,9
Ronald Reagan,01/27/1984 ,01/30/1984 ,55,36,8
Ronald Reagan,01/13/1984 ,01/16/1984 ,52,37,9
Ronald Reagan,12/09/1983 ,12/12/1983 ,53,37,8
Ronald Reagan,11/18/1983 ,11/21/1983 ,52,37,10
Ronald Reagan,10/07/1983 ,10/14/1983 ,45,43,10
Ronald Reagan,09/13/1983 ,09/13/1983 ,47,42,10
Ronald Reagan,09/09/1983 ,09/12/1983 ,47,41,10
Ronald Reagan,08/19/1983 ,08/22/1983 ,42,46,11
Ronald Reagan,08/12/1983 ,08/15/1983 ,43,44,11
Ronald Reagan,08/05/1983 ,08/08/1983 ,43,46,9
Ronald Reagan,07/29/1983 ,08/02/1983 ,44,42,13
Ronald Reagan,07/22/1983 ,07/25/1983 ,42,46,10
Ronald Reagan,06/24/1983 ,06/27/1983 ,46,43,9
Ronald Reagan,06/10/1983 ,06/13/1983 ,43,45,11
Ronald Reagan,05/20/1983 ,05/23/1983 ,45,42,11
Ronald Reagan,05/13/1983 ,05/16/1983 ,43,45,11
Ronald Reagan,04/29/1983 ,05/02/1983 ,42,46,10
Ronald Reagan,04/15/1983 ,04/18/1983 ,40,49,10
Ronald Reagan,03/11/1983 ,03/14/1983 ,40,49,10
Ronald Reagan,01/28/1983 ,01/31/1983 ,35,56,8
Ronald Reagan,01/21/1983 ,01/24/1983 ,37,52,9
Ronald Reagan,01/11/1983 ,01/11/1983 ,36,54,9
Ronald Reagan,12/10/1982 ,12/13/1982 ,41,50,8
Ronald Reagan,11/19/1982 ,11/22/1982 ,43,46,9
Ronald Reagan,11/05/1982 ,11/08/1982 ,42,47,10
Ronald Reagan,10/15/1982 ,10/18/1982 ,41,47,10
Ronald Reagan,09/17/1982 ,09/20/1982 ,42,47,9
Ronald Reagan,08/24/1982 ,08/24/1982 ,41,45,12
Ronald Reagan,08/13/1982 ,08/16/1982 ,40,48,10
Ronald Reagan,07/30/1982 ,08/02/1982 ,40,46,12
Ronald Reagan,07/23/1982 ,07/26/1982 ,42,46,11
Ronald Reagan,06/25/1982 ,06/28/1982 ,44,45,10
Ronald Reagan,06/11/1982 ,06/14/1982 ,44,45,9
Ronald Reagan,05/14/1982 ,05/17/1982 ,44,44,10
Ronald Reagan,04/30/1982 ,05/03/1982 ,44,45,9
Ronald Reagan,04/23/1982 ,04/26/1982 ,43,47,9
Ronald Reagan,04/02/1982 ,04/05/1982 ,45,46,8
Ronald Reagan,03/12/1982 ,03/15/1982 ,46,44,9
Ronald Reagan,02/05/1982 ,02/08/1982 ,46,43,10
Ronald Reagan,01/22/1982 ,01/25/1982 ,47,41,11
Ronald Reagan,01/05/1982 ,01/05/1982 ,49,39,11
Ronald Reagan,12/11/1981 ,12/14/1981 ,48,41,10
Ronald Reagan,11/20/1981 ,11/23/1981 ,54,36,8
Ronald Reagan,11/13/1981 ,11/16/1981 ,48,40,10
Ronald Reagan,10/30/1981 ,11/03/1981 ,54,34,11
Ronald Reagan,09/18/1981 ,09/21/1981 ,51,37,10
Ronald Reagan,08/14/1981 ,08/17/1981 ,59,29,10
Ronald Reagan,07/31/1981 ,08/03/1981 ,59,28,12
Ronald Reagan,07/24/1981 ,07/27/1981 ,55,30,13
Ronald Reagan,07/17/1981 ,07/20/1981 ,59,29,10
Ronald Reagan,06/26/1981 ,06/29/1981 ,57,30,12
Ronald Reagan,06/16/1981 ,06/16/1981 ,58,28,12
Ronald Reagan,06/05/1981 ,06/08/1981 ,58,28,12
Ronald Reagan,05/08/1981 ,05/11/1981 ,68,21,11
Ronald Reagan,04/10/1981 ,04/13/1981 ,66,19,13
Ronald Reagan,03/31/1981 ,03/31/1981 ,66,18,15
Ronald Reagan,02/13/1981 ,02/16/1981 ,55,17,26
Ronald Reagan,01/30/1981 ,02/02/1981 ,51,13,36
Jimmy Carter,12/05/1980 ,12/08/1980 ,34,55,11
Jimmy Carter,11/18/1980 ,11/18/1980 ,31,56,12
Jimmy Carter,09/09/1980 ,09/09/1980 ,37,54,7
Jimmy Carter,08/12/1980 ,08/12/1980 ,32,54,13
Jimmy Carter,07/08/1980 ,07/08/1980 ,32,54,12
Jimmy Carter,06/24/1980 ,06/24/1980 ,30,58,10
Jimmy Carter,06/10/1980 ,06/10/1980 ,32,55,11
Jimmy Carter,05/27/1980 ,05/27/1980 ,38,51,10
Jimmy Carter,05/13/1980 ,05/13/1980 ,38,50,10
Jimmy Carter,04/29/1980 ,04/29/1980 ,42,47,10
Jimmy Carter,04/08/1980 ,04/08/1980 ,38,50,10
Jimmy Carter,03/24/1980 ,03/24/1980 ,39,50,10
Jimmy Carter,03/04/1980 ,03/04/1980 ,42,44,12
Jimmy Carter,02/26/1980 ,02/26/1980 ,51,38,10
Jimmy Carter,01/29/1980 ,01/29/1980 ,55,35,8
Jimmy Carter,01/22/1980 ,01/22/1980 ,57,32,9
Jimmy Carter,01/02/1980 ,01/02/1980 ,56,33,10
Jimmy Carter,12/04/1979 ,12/04/1979 ,54,35,10
Jimmy Carter,11/27/1979 ,11/27/1979 ,51,36,11
Jimmy Carter,11/13/1979 ,11/13/1979 ,37,49,12
Jimmy Carter,10/30/1979 ,10/30/1979 ,31,55,12
Jimmy Carter,10/12/1979 ,10/15/1979 ,31,54,13
Jimmy Carter,10/02/1979 ,10/02/1979 ,28,58,12
Jimmy Carter,09/25/1979 ,09/25/1979 ,32,53,13
Jimmy Carter,09/04/1979 ,09/04/1979 ,29,55,14
Jimmy Carter,08/14/1979 ,08/14/1979 ,32,53,13
Jimmy Carter,08/07/1979 ,08/07/1979 ,33,54,11
Jimmy Carter,07/31/1979 ,07/31/1979 ,32,53,14
Jimmy Carter,07/30/1979 ,07/30/1979 ,32,53,14
